person1	 person1  average 	person2	 person  2  average 	 shared  movies 	 number  of  shared  movies 	 collaboration  average 
 Bruce  Berman 	2.2	 Matthew  Ashton 	3	 ['  The    Lego    Movie  '] 	1	3.0
 Bruce  Berman 	2.2	 Jon  Burton 	3	 ['  The    Lego    Movie  '] 	1	3.0
 Bruce  Berman 	2.2	 Kathleen  Fleming 	3	 ['  The    Lego    Movie  '] 	1	3.0
 Bruce  Berman 	2.2	 Zareh  Nalbandian 	3	 ['  The    Lego    Movie  '] 	1	3.0
 Bruce  Berman 	2.2	 Matt  Skiena 	3	 ['  The    Lego    Movie  '] 	1	3.0
 Bruce  Berman 	2.2	 Jill  Wilfert 	3	 ['  The    Lego    Movie  '] 	1	3.0
 Bruce  Berman 	2.2	 Seanne  Winslow 	3	 ['  The    Lego    Movie  '] 	1	3.0
 Bruce  Berman 	2.2	 David  Forbes 	3.0	 ['  The    Matrix    Reloaded  ',  '  The    Matrix    Revolutions  '] 	2	3.0
 Bruce  Berman 	2.2	 Rodney  Patrick  Vaccaro 	1	 ['  Three    to    Tango  '] 	1	1.0
 Bruce  Berman 	2.2	 Damon  Santostefano 	1	 ['  Three    to    Tango  '] 	1	1.0
 Bruce  Berman 	2.2	 Lawrence  Abramson 	1	 ['  Three    to    Tango  '] 	1	1.0
 Bruce  Berman 	2.2	 John  M.  Eckert 	1	 ['  Three    to    Tango  '] 	1	1.0
 Bruce  Berman 	2.2	 Jamie  Blanks 	2.5	['Valentine']	1	2.0
 Bruce  Berman 	2.2	 Tom  Savage 	2	['Valentine']	1	2.0
 Bruce  Berman 	2.2	 Gretchen  J.  Berg 	2	['Valentine']	1	2.0
 Bruce  Berman 	2.2	 Aaron  Harberts 	2	['Valentine']	1	2.0
 Bruce  Berman 	2.2	 Grant  Rosenberg 	2	['Valentine']	1	2.0
 Bruce  Berman 	2.2	 Maurice  Sendak 	1.0	 ['  Where    the    Wild    Things    Are  '] 	1	1.0
 Bruce  Berman 	2.2	 Mark  Helprin 	3	 ["  Winter's    Tale  "] 	1	3.0
 Bruce  Berman 	2.2	 Tony  Allard 	3	 ["  Winter's    Tale  "] 	1	3.0
 Bruce  Berman 	2.2	 William  M.  Connor 	3	 ["  Winter's    Tale  "] 	1	3.0
 Bruce  Berman 	2.2	 Jarrad  Paul 	1	 ['  Yes    Man  '] 	1	1.0
 Bruce  Berman 	2.2	 Andrew  Mogel 	1	 ['  Yes    Man  '] 	1	1.0
 Bruce  Berman 	2.2	 Danny  Wallace 	1	 ['  Yes    Man  '] 	1	1.0
 Bruce  Berman 	2.2	 Tiffany  Daniel 	1	 ['  Yes    Man  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Paul  Webster 	2.4444444444444446	 ['  Eastern    Promises  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Tim  Headington 	1.9090909090909092	 ['  Edge    of    Darkness  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Grant  Heslov 	1.1666666666666667	 ['  The    Men    Who    Stare    at    Goats  '] 	1	0.0
 David  M.  Thompson 	2.6363636363636362	 Graham  King 	1.6842105263157894	 ['  Edge    of    Darkness  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Nina  Wolarsky 	2.5	 ['  Revolutionary    Road  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Barbara  A.  Hall 	1.3	 ['  The    Men    Who    Stare    at    Goats  '] 	1	0.0
 David  M.  Thompson 	2.6363636363636362	 Jenny  Borgars 	3.0	 ['  The    Awakening  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Will  Clarke 	2.0	 ['  The    Awakening  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Olivier  Courson 	2.090909090909091	 ['  The    Awakening  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Pippa  Harris 	2.0	 ['  Revolutionary    Road  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Robert  Lantos 	3.0	 ['  Eastern    Promises  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Jeff  Abberley 	2.5	 ['  Eastern    Promises  ',  '  Tristram    Shandy:    A    Cock    and    Bull    Story  '] 	2	2.5
 David  M.  Thompson 	2.6363636363636362	 Julia  Blackman 	2.5	 ['  Eastern    Promises  ',  '  Tristram    Shandy:    A    Cock    and    Bull    Story  '] 	2	2.5
 David  M.  Thompson 	2.6363636363636362	 David  Bergstein 	2.25	 ['  The    Edge    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Hannah  Leader 	2.25	 ['  The    Edge    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Michael  Kuhn 	3.0	 ['  The    Duchess  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Steve  Christian 	2.111111111111111	 ['  I    Capture    the    Castle  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Julie  Goldstein 	2.7777777777777777	 ['  Dirty    Pretty    Things  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Lee  Hall 	2.0	 ['  Billy    Elliot  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Stephen  Daldry 	2.25	 ['  Billy    Elliot  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Charles  Brand 	3	 ['  Billy    Elliot  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Greg  Brenman 	3	 ['  Billy    Elliot  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Jonathan  Finn 	3	 ['  Billy    Elliot  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Natascha  Wharton 	2.5	 ['  Billy    Elliot  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Niv  Fichman 	2.0	 ['  Snow    cake  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Mark  Brooke 	1.875	 ['  In    the    Loop  ',  '  The    Edge    of    Love  '] 	2	3.0
 David  M.  Thompson 	2.6363636363636362	 Simon  Fawcett 	2.0	 ['  In    the    Loop  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Kate  Ogborn 	2.0	 ['  Tristram    Shandy:    A    Cock    and    Bull    Story  '] 	1	2.0
 David  M.  Thompson 	2.6363636363636362	 Jeffrey  Hatcher 	2.5	 ['  The    Duchess  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Peter  Hampden 	2.6666666666666665	 ['  The    Awakening  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Martin  Campbell 	1.25	 ['  Edge    of    Darkness  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Gillian  Armstrong 	3.0	 ['  Death    Defying    Acts  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Sarah  Curtis 	3.0	 ['  The    Awakening  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Paula  Jalfon 	3.0	 ['  In    the    Loop  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Stefan  Arndt 	3.0	 ['  Imagine    Me    &amp;    You  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Ricky  Strauss 	3.0	 ['  Fast    Food    Nation  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Ann  Carli 	3.0	 ['  Fast    Food    Nation  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Lucas  Foster 	2.125	 ['  Death    Defying    Acts  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Tony  Grisoni 	2.6	 ['  Death    Defying    Acts  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Brian  Ward 	3.0	 ['  Death    Defying    Acts  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Chris  Curling 	2.0	 ['  Death    Defying    Acts  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Kirk  D'Amico 	2.7142857142857144	 ['  Death    Defying    Acts  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Dan  Lupovitz 	3	 ['  Death    Defying    Acts  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Marian  Macgowan 	3	 ['  Death    Defying    Acts  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Marcia  Nasatir 	2.0	 ['  Death    Defying    Acts  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Joe  Oppenheimer 	2.857142857142857	 ['  The    Edge    of    Love  ',  '  The    Awakening  ',  '  Death    Defying    Acts  '] 	3	3.0
 David  M.  Thompson 	2.6363636363636362	 Phil  Robertson 	2.0	 ['  Death    Defying    Acts  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Stephen  Frears 	2.6666666666666665	 ['  Dirty    Pretty    Things  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Robert  Jones 	2.1	 ['  Dirty    Pretty    Things  ',  '  Snow    cake  '] 	2	3.0
 David  M.  Thompson 	2.6363636363636362	 Teresa  Moneo 	3.0	 ['  Dirty    Pretty    Things  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Allon  Reich 	2.6666666666666665	 ['  Dirty    Pretty    Things  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Tracey  Scoffield 	2.5	 ['  Tristram    Shandy:    A    Cock    and    Bull    Story  ',  '  Dirty    Pretty    Things  '] 	2	2.5
 David  M.  Thompson 	2.6363636363636362	 Tracey  Seaward 	2.6	 ['  Eastern    Promises  ',  '  Dirty    Pretty    Things  '] 	2	3.0
 David  M.  Thompson 	2.6363636363636362	 Paul  Smith 	2.3333333333333335	 ['  Dirty    Pretty    Things  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Carole  Sheridan 	3.0	 ['  The    Awakening  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Stephen  Garrett 	3.0	 ['  Eastern    Promises  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 James  Spring 	3.0	 ['  Imagine    Me    &amp;    You  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Barnaby  Thompson 	2.6666666666666665	 ['  Imagine    Me    &amp;    You  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 William  Monahan 	0.8333333333333334	 ['  Edge    of    Darkness  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Troy  Kennedy-Martin 	1.0	 ['  Edge    of    Darkness  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Gail  Lyon 	2.2	 ['  Edge    of    Darkness  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Lucienne  Papon 	1.0	 ['  Edge    of    Darkness  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Kwame  Parker 	1	 ['  Edge    of    Darkness  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Danton  Rissner 	2.0	 ['  Edge    of    Darkness  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Suzanne  Warren 	1	 ['  Edge    of    Darkness  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Michael  Wearing 	1	 ['  Edge    of    Darkness  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Alison  Owen 	2.7	 ['  The    Men    Who    Stare    at    Goats  ',  '  The    Other    Boleyn    Girl  '] 	2	1.5
 David  M.  Thompson 	2.6363636363636362	 William  Nicholson 	1.5	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Christine  Langan 	2.933333333333333	 ['  In    the    Loop  ',  '  The    Duchess  ',  '  Woman    in    Gold  ',  '  Fish    Tank  '] 	4	3.0
 David  M.  Thompson 	2.6363636363636362	 Anita  Overland 	2.25	 ['  Tristram    Shandy:    A    Cock    and    Bull    Story  '] 	1	2.0
 David  M.  Thompson 	2.6363636363636362	 Eric  Schlosser 	2.0	 ['  Fast    Food    Nation  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Malcolm  McLaren 	3	 ['  Fast    Food    Nation  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Chris  Salvaterra 	2.6	 ['  Fast    Food    Nation  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Andrea  Arnold 	3.0	 ['  Fish    Tank  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Kees  Kasander 	3	 ['  Fish    Tank  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Nick  Laws 	3	 ['  Fish    Tank  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Paul  Trijbits 	2.6666666666666665	 ['  Fish    Tank  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Jesse  Armstrong 	2.0	 ['  In    the    Loop  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Anant  Singh 	2.0	 ['  I    Capture    the    Castle  ',  '  Mandela:    Long    Walk    to    Freedom  '] 	2	2.0
 David  M.  Thompson 	2.6363636363636362	 Kris  Thykier 	2.4285714285714284	 ['  Woman    in    Gold  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Tanya  Seghatchian 	2.6	 ['  My    Summer    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Mike  Newell 	1.8	 ['  I    Capture    the    Castle  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 James  A.  Holt 	1.8	 ['  The    Men    Who    Stare    at    Goats  '] 	1	0.0
 David  M.  Thompson 	2.6363636363636362	 Mark  Shivas 	3.0	 ['  I    Capture    the    Castle  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Marion  Rosenberg 	3.0	 ['  Revolutionary    Road  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Bill  Godfrey 	3.0	 ['  The    Edge    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Sarah  Radclyffe 	3.0	 ['  The    Edge    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Robert  Walak 	2.3333333333333335	 ['  Woman    in    Gold  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Kevin  Loader 	2.5	 ['  In    the    Loop  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Heidi  Thomas 	3	 ['  I    Capture    the    Castle  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Tim  Fywell 	3.0	 ['  I    Capture    the    Castle  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Keith  Evans 	2.6	 ['  My    Summer    of    Love  ',  '  I    Capture    the    Castle  '] 	2	3.0
 David  M.  Thompson 	2.6363636363636362	 David  Parfitt 	3.0	 ['  I    Capture    the    Castle  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Ol  Parker 	3.0	 ['  Imagine    Me    &amp;    You  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Sophie  Balhetchet 	3	 ['  Imagine    Me    &amp;    You  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Lynda  La  Plante 	3	 ['  Imagine    Me    &amp;    You  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Andro  Steinborn 	3	 ['  Imagine    Me    &amp;    You  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Simon  Blackwell 	3	 ['  In    the    Loop  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Armando  Iannucci 	3.0	 ['  In    the    Loop  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Tony  Roche 	3	 ['  In    the    Loop  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Harold  Manning 	2.3333333333333335	 ['  In    the    Loop  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Adam  Tandy 	3	 ['  In    the    Loop  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Emma  Hayter 	3.0	 ['  My    Summer    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Len  Blavatnik 	3.0	 ['  Woman    in    Gold  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Nelson  Mandela 	1	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Justin  Chadwick 	2.0	 ['  Mandela:    Long    Walk    to    Freedom  ',  '  The    Other    Boleyn    Girl  '] 	2	2.0
 David  M.  Thompson 	2.6363636363636362	 Brian  Cox 	1	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Basil  Ford 	1	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Vlokkie  Gordon 	1	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Hlengiwe  Makhathini 	1	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Philisiwe  Mthethwa 	1	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Robert  Naidoo 	1	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Geoffrey  Ohena 	1	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Sudhir  Pragjee 	1	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Sanjeev  Singh 	1	 ['  Mandela:    Long    Walk    to    Freedom  '] 	1	1.0
 David  M.  Thompson 	2.6363636363636362	 Simon  Curtis 	3.0	 ['  Woman    in    Gold  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Helen  Cross 	3	 ['  My    Summer    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Pawel  Pawlikowski 	3.0	 ['  My    Summer    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Michael  Wynne 	3	 ['  My    Summer    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Chris  Auty 	2.0	 ['  My    Summer    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Chris  Collins 	3	 ['  My    Summer    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Justin  Haythe 	2.0	 ['  Revolutionary    Road  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Richard  Yates 	3	 ['  Revolutionary    Road  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Gina  Amoroso 	3	 ['  Revolutionary    Road  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Henry  Fernaine 	3	 ['  Revolutionary    Road  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Peter  Kalmbach 	3	 ['  Revolutionary    Road  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Nick  Hill 	3.0	 ['  The    Edge    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Angela  Pell 	3	 ['  Snow    cake  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Marc  Evans 	3	 ['  Snow    cake  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Steve  Coogan 	3	 ['  Snow    cake  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Jessica  Daniel 	3	 ['  Snow    cake  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Sheena  Macdonald 	3	 ['  Snow    cake  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Linda  James 	2.0	 ['  The    Edge    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Stephen  Volk 	3	 ['  The    Awakening  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Nick  Murphy 	3.0	 ['  The    Awakening  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Joanie  Blaikie 	3.0	 ['  The    Awakening  ',  '  Woman    in    Gold  '] 	2	3.0
 David  M.  Thompson 	2.6363636363636362	 Robin  Guise 	3	 ['  The    Awakening  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Peter  Raven 	3	 ['  The    Awakening  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Julia  Stannard 	3	 ['  The    Awakening  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Peter  Straughan 	1.5	 ['  The    Men    Who    Stare    at    Goats  '] 	1	0.0
 David  M.  Thompson 	2.6363636363636362	 Saul  Dibb 	3.0	 ['  The    Duchess  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Alexandra  Arlango 	3	 ['  The    Duchess  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Carolyn  Marks  Blackwood 	3.0	 ['  The    Duchess  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Amanda  Foreman 	3	 ['  The    Duchess  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Gabrielle  Tana 	3.0	 ['  The    Duchess  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Colleen  Woodcock 	3	 ['  The    Duchess  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Sharman  Macdonald 	3	 ['  The    Edge    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 John  Maybury 	2.5	 ['  The    Edge    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Rebekah  Gilbertson 	3	 ['  The    Edge    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Huw  Penallt  Jones 	3	 ['  The    Edge    of    Love  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Jon  Ronson 	0	 ['  The    Men    Who    Stare    at    Goats  '] 	1	0.0
 David  M.  Thompson 	2.6363636363636362	 Paul  Lister 	0	 ['  The    Men    Who    Stare    at    Goats  '] 	1	0.0
 David  M.  Thompson 	2.6363636363636362	 Philippa  Gregory 	3	 ['  The    Other    Boleyn    Girl  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Laurence  Sterne 	2	 ['  Tristram    Shandy:    A    Cock    and    Bull    Story  '] 	1	2.0
 David  M.  Thompson 	2.6363636363636362	 Wendy  Brazington 	2	 ['  Tristram    Shandy:    A    Cock    and    Bull    Story  '] 	1	2.0
 David  M.  Thompson 	2.6363636363636362	 Alexi  Kaye  Campbell 	3	 ['  Woman    in    Gold  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 E.  Randol  Schoenberg 	3	 ['  Woman    in    Gold  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Maria  Altmann 	3	 ['  Woman    in    Gold  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Tim  Jackson 	3	 ['  Woman    in    Gold  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Ed  Rubin 	3	 ['  Woman    in    Gold  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Ed  Wethered 	3	 ['  Woman    in    Gold  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Negeen  Yazdi 	3	 ['  Woman    in    Gold  '] 	1	3.0
 David  M.  Thompson 	2.6363636363636362	 Alan  Yentob 	3	 ['  Woman    in    Gold  '] 	1	3.0
 Steven  Spielberg 	1.76	 Bonnie  Curtis 	1.25	 ['  Saving    Private    Ryan  ',  '  Artificial    Intelligence:    AI  ',  '  Minority    Report  '] 	3	0.6666666666666666
 Steven  Spielberg 	1.76	 Jan  Harlan 	2.0	 ['  Artificial    Intelligence:    AI  '] 	1	1.0
 Steven  Spielberg 	1.76	 Walter  F.  Parkes 	1.8	 ['Twister',  '  Men    in    Black    II  ',  '  Deep    Impact  ',  '  Catch    Me    If    You    Can  ',  '  Minority    Report  ',  '  Men    in    Black  ',  '  Men    in    Black    III  ',  '  The    Mask    of    Zorro  ',  '  Artificial    Intelligence:    AI  ',  '  The    Legend    of    Zorro  ',  '  The    Terminal  '] 	11	1.3636363636363635
 Steven  Spielberg 	1.76	 Stephane  Sperry 	2.0	 ['  The    Adventures    of    Tintin  '] 	1	1.0
 Steven  Spielberg 	1.76	 James  Wilson 	2.25	 ['  The    Lovely    Bones  '] 	1	3.0
 Steven  Spielberg 	1.76	 Josh  McLaglen 	1.875	 ['  Real    Steel  '] 	1	1.0
 Steven  Spielberg 	1.76	 Colin  Wilson 	2.0	 ['  War    of    the    Worlds  ',  'Munich',  '  The    Haunting  ',  '  The    Lost    World:    Jurassic    Park  ',  'Casper'] 	5	2.6
 Steven  Spielberg 	1.76	 Jon  Favreau 	1.7333333333333334	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Steven  Spielberg 	1.76	 Patricia  Whitcher 	2.272727272727273	 ['  The    Terminal  ',  '  Memoirs    of    a    Geisha  '] 	2	2.0
 Steven  Spielberg 	1.76	 Ronald  Shusett 	2.0	 ['  Minority    Report  '] 	1	1.0
 Steven  Spielberg 	1.76	 Cliff  Ruby 	2.5	['Balto']	1	2.0
 Steven  Spielberg 	1.76	 Elana  Lesser 	2.5	['Balto']	1	2.0
 Steven  Spielberg 	1.76	 David  Steven  Cohen 	2	['Balto']	1	2.0
 Steven  Spielberg 	1.76	 Roger  S.H.  Schulman 	1.5	 ['Balto',  'Shrek'] 	2	1.5
 Steven  Spielberg 	1.76	 Simon  Wells 	2.75	['Balto']	1	2.0
 Steven  Spielberg 	1.76	 Steve  Hickner 	2.5	['Balto']	1	2.0
 Steven  Spielberg 	1.76	 Bonne  Radford 	1.6666666666666667	['Balto']	1	2.0
 Steven  Spielberg 	1.76	 Brian  Goldner 	2.5	 ['Transformers',  '  Transformers:    Dark    of    the    Moon  ',  '  Transformers:    Revenge    of    the    Fallen  ',  '  Transformers:    Age    of    Extinction  '] 	4	3.0
 Steven  Spielberg 	1.76	 Joe  Stillman 	1.5	['Shrek']	1	1.0
 Steven  Spielberg 	1.76	 Oprah  Winfrey 	3.0	 ['  The    Hundred-Foot    Journey  '] 	1	3.0
 Steven  Spielberg 	1.76	 Robert  Zemeckis 	2.4285714285714284	 ['  Real    Steel  ',  '  Monster    House  '] 	2	2.0
 Steven  Spielberg 	1.76	 Jack  Rapke 	2.5	 ['  Real    Steel  ',  '  Monster    House  '] 	2	2.0
 Steven  Spielberg 	1.76	 Steve  Starkey 	2.5454545454545454	 ['  Real    Steel  ',  '  Monster    House  '] 	2	2.0
 Steven  Spielberg 	1.76	 Lucy  Fisher 	2.375	 ['  Memoirs    of    a    Geisha  '] 	1	3.0
 Steven  Spielberg 	1.76	 Douglas  Wick 	2.230769230769231	 ['  Memoirs    of    a    Geisha  '] 	1	3.0
 Steven  Spielberg 	1.76	 Lee  Hall 	2.0	 ['  War    Horse  '] 	1	1.0
 Steven  Spielberg 	1.76	 Josh  Friedman 	1.6666666666666667	 ['  War    of    the    Worlds  '] 	1	3.0
 Steven  Spielberg 	1.76	 Barry  Mendel 	2.3846153846153846	['Munich']	1	1.0
 Steven  Spielberg 	1.76	 Matt  Charman 	1	 ['  Bridge    of    Spies  '] 	1	1.0
 Steven  Spielberg 	1.76	 Christoph  Fisser 	1.7692307692307692	 ['  Bridge    of    Spies  '] 	1	1.0
 Steven  Spielberg 	1.76	 Kristie  Macosko  Krieger 	2.0	 ['Lincoln',  '  Bridge    of    Spies  '] 	2	2.0
 Steven  Spielberg 	1.76	 Adam  Somner 	1.875	 ['  War    Horse  ',  'Lincoln',  '  Bridge    of    Spies  '] 	3	1.6666666666666667
 Steven  Spielberg 	1.76	 Charlie  Woebcken 	1.875	 ['  Bridge    of    Spies  '] 	1	1.0
 Steven  Spielberg 	1.76	 Allison  Lyon  Segan 	0.3333333333333333	 ['  Saving    Private    Ryan  '] 	1	0.0
